heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,parse_ok,is_timeout
pop_17_op_e1_n16_251006_012645,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_17_op_e1_n16_251006_012645.json,e1,"This heuristic calculates a weighted sum of Manhattan distances, incorporates penalties for tiles that are out of their correct row or column using a logarithmic scale, and includes a penalty based on the density of misplaced tiles around each tile.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                distance = abs(i - target_i) + abs(j - target_j)
                score += distance * (1 + 0.5 * (distance > 0))
                row_misplaced = sum(1 for k in range(N) if state[i][k] != 0 and (state[i][k] - 1) // N != i)
                col_misplaced = sum(1 for k in range(N) if state[k][j] != 0 and (state[k][j] - 1) % N != j)
                score += (row_misplaced + col_misplaced) * 0.5
    return score
",2.5337,SlidingPuzzle,True,False
pop_8_op_e1_n4_251023_205917,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_8_op_e1_n4_251023_205917.json,e1,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, with penalties for tiles being out of their correct row or column sequence using a dynamic weighting factor based on the number of misplaced tiles surrounding it.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Calculate the number of misplaced tiles around the current tile
                neighbors_misplaced = 0
                for x in range(max(0, i-1), min(N, i+2)):
                    for y in range(max(0, j-1), min(N, j+2)):
                        if (x != i or y != j) and state[x][y] != 0:
                            neighbor_value = state[x][y]
                            neighbor_target_i, neighbor_target_j = divmod(neighbor_value - 1, N)
                            if (neighbor_target_i != x or neighbor_target_j != y):
                                neighbors_misplaced += 1
                
                # Apply dynamic weighting factor based on the number of misplaced neighbors
                weight_factor = 1 + 0.5 * neighbors_misplaced
                score += weight_factor * manhattan_distance
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_0_op_m2_n5_251018_025242,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_m2_n5_251018_025242.json,m2,"The heuristic calculates the sum of Manhattan distances from each tile to its goal position, with an additional penalty for tiles that are both out of their row and column in the goal configuration, adjusted by a weighted sum based on the distance of neighboring tiles to their goals, using different weights for penalties.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Penalize tiles out of both goal row and column with different weights
                if i != target_i and j != target_j:
                    score += 3 * manhattan_distance  # Increased penalty weight
    return score
",2.2122,SlidingPuzzle,True,False
pop_12_op_m1_n18_251024_040907,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_12_op_m1_n18_251024_040907.json,m1,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by a penalty for tiles that are misplaced relative to their row and column neighbors.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Row sequence penalty
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    if (prev_value - 1) // N == i and value != prev_value + 1:
                        score += 1
                
                # Column sequence penalty
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if (above_value - 1) % N == j and value != above_value + N:
                        score += 1
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_0_op_m1_n2_251017_184642,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_m1_n2_251017_184642.json,m1,"The heuristic calculates the sum of Euclidean distances from each tile to its goal position, adjusted by an additional penalty for tiles that are both out of their goal row and column simultaneously.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                euclidean_distance = ((i - target_i) ** 2 + (j - target_j) ** 2) ** 0.5
                score += euclidean_distance
                # Penalize tiles out of their goal row and column simultaneously
                if i != target_i and j != target_j:
                    score += 1
    return score
",2.01919,SlidingPuzzle,True,False
pop_3_op_m2_n3_251005_011247,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n3_251005_011247.json,m2,"This new heuristic calculates the Manhattan distance for each tile from its goal position, ignoring the empty space, but also adds a penalty based on the linear conflicts between tiles that are out of order with respect to their target positions, with a reduced penalty weight for row and column conflicts.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i = (value - 1) // N
                target_j = (value - 1) % N
                score += abs(i - target_i) + abs(j - target_j)
    for i in range(N):
        row = [state[i][j] for j in range(N)]
        for j in range(N-1):
            if row[j] != 0 and row[j+1] != 0:
                target_row_j = (row[j] - 1) // N
                target_row_jp1 = (row[j+1] - 1) // N
                if target_row_j == i and target_row_jp1 == i and row[j] > row[j+1]:
                    score += 1.5
    for j in range(N):
        col = [state[i][j] for i in range(N)]
        for i in range(N-1):
            if col[i] != 0 and col[i+1] != 0:
                target_col_i = (col[i] - 1) % N
                target_col_ip1 = (col[i+1] - 1) % N
                if target_col_i == j and target_col_ip1 == j and col[i] > col[i+1]:
                    score += 1.5
    return score
",1.93442,SlidingPuzzle,True,False
pop_16_op_m1_n10_251009_051647,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_16_op_m1_n10_251009_051647.json,m1,"This heuristic calculates the sum of Manhattan distances for each misplaced tile, adds penalties based on the number of tiles that are out-of-place relative to their nearest correctly positioned neighbors using a penalty adjusted by the distance to the goal path's midpoint, and adjusts by considering the cumulative impact of incorrectly ordered tiles in rows and columns with a linear decay factor.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))
    
    for (i, j) in misplaced_tiles:
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        min_penalty = float('inf')
        
        # Check neighbors for penalty adjustment with adaptive weight
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_value = state[ni][nj]
                n_goal_i, n_goal_j = divmod(n_value - 1, N)
                penalty = abs(ni - goal_i) + abs(nj - goal_j)
                if penalty == 0:
                    min_penalty = 0
                    break
                else:
                    # Adaptive weight factor based on distance to midpoint of goal path
                    midpoint_distance = abs((goal_i + i) // 2 - ni) + abs((goal_j + j) // 2 - nj)
                    weight_factor = (midpoint_distance / (N // 2)) + 1 if midpoint_distance > 0 else 1
                    min_penalty = min(min_penalty, penalty * weight_factor)
        
        score += min_penalty
    
    for i in range(N):
        row_tiles = [(state[i][j], j) for j in range(N) if state[i][j] != 0 and (state[i][j] - 1) // N == i]
        row_tiles.sort(key=lambda x: divmod(x[0] - 1, N)[1])
        for k in range(1, len(row_tiles)):
            if row_tiles[k][1] < row_tiles[k - 1][1]:
                score += (N - row_tiles[k][1])
    
    for j in range(N):
        col_tiles = [(state[i][j], i) for i in range(N) if state[i][j] != 0 and (state[i][j] - 1) % N == j]
        col_tiles.sort(key=lambda x: divmod(x[0] - 1, N)[0])
        for k in range(1, len(col_tiles)):
            if col_tiles[k][1] < col_tiles[k - 1][1]:
                score += (N - col_tiles[k][1])
    
    return score
",0.59792,SlidingPuzzle,True,False
pop_8_op_m2_n19_251023_221032,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_8_op_m2_n19_251023_221032.json,m2,"This heuristic calculates a score based on the sum of Manhattan distances from each tile to its goal position, adjusted by penalties for tiles that are out of their correct row or column sequence using an exponential decay factor based on the distance from the puzzle's center.
","def score_state(state):
    N = len(state)
    score = 0
    center_i, center_j = (N - 1) / 2.0, (N - 1) / 2.0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Calculate distance from the center
                center_distance = abs(i - center_i) + abs(j - center_j)
                
                # Apply exponential decay factor based on center distance
                weight_factor = 0.5 ** (center_distance / N)
                
                # Check row sequence penalty with exponential decay weighting
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    if (prev_value - 1) // N == i and value != prev_value + 1:
                        score += weight_factor * abs(j - target_j)
                
                # Check column sequence penalty with exponential decay weighting
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if (above_value - 1) % N == j and value != above_value + N:
                        score += weight_factor * abs(i - target_i)
    
    return score
",0.7732,SlidingPuzzle,True,False
pop_12_op_e1_n13_251005_154051,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_12_op_e1_n13_251005_154051.json,e1,"This heuristic calculates the Manhattan distance for each tile, adds penalties based on the number of tiles that are out of their correct row or column, and includes an additional penalty for tiles being in positions that disrupt the natural sequence within their row or column by counting misplaced neighbors, with an additional penalty for the sum of absolute differences between the current and target positions of all tiles.
","def score_state(state):
    N = len(state)
    score = 0
    
    row_positions = [set() for _ in range(N)]
    col_positions = [set() for _ in range(N)]
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                distance = abs(i - target_i) + abs(j - target_j)
                score += distance
                row_positions[target_i].add((value, j))
                col_positions[target_j].add((value, i))
    
    def count_misplaced_neighbors(positions):
        sorted_positions = sorted(positions, key=lambda x: x[0])
        misplaced = 0
        for k in range(1, len(sorted_positions)):
            if sorted_positions[k][1] < sorted_positions[k - 1][1]:
                misplaced += 1
        return misplaced

    for positions in row_positions:
        score += count_misplaced_neighbors(positions)
    
    for positions in col_positions:
        score += count_misplaced_neighbors(positions)

    total_difference = sum(abs(i - j) for i in range(N * N) 
                           for j, k in enumerate(state[i // N][i % N]) if state[i // N][i % N] != 0)
    
    score += total_difference / (N * N)
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_16_op_e1_n19_251005_234007,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_16_op_e1_n19_251005_234007.json,e1,"This heuristic calculates the sum of Manhattan distances for each tile, adds penalties based on linear conflicts between tiles in rows and columns, and includes a penalty for tiles being out of their correct row or column using a weighted approach that considers the number of steps required to resolve such conflicts.
","def score_state(state):
    N = len(state)
    score = 0
    total_distance = 0

    def manhattan_distance(i, j, target_i, target_j):
        return abs(i - target_i) + abs(j - target_j)

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                distance = manhattan_distance(i, j, target_i, target_j)
                total_distance += distance
                score += distance

    def linear_conflicts(row_or_col):
        conflicts = 0
        for i in range(N - 1):
            for j in range(i + 1, N):
                a, b = row_or_col[i], row_or_col[j]
                if a != 0 and b != 0:
                    target_a_i, _ = divmod(a - 1, N)
                    target_b_i, _ = divmod(b - 1, N)
                    if (target_a_i == target_b_i and i > j) or (a < b and i < j):
                        conflicts += 2
        return conflicts

    row_conflicts = sum(linear_conflicts([state[i][j] for j in range(N)]) for i in range(N))
    col_conflicts = sum(linear_conflicts([state[i][j] for i in range(N)]) for j in range(N))

    score += (row_conflicts + col_conflicts) * 2
    score += total_distance / N

    return score
",2.5337,SlidingPuzzle,True,False
pop_0_op_e2_n9_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n9_251004_192837.json,e2,"Calculate the sum of Manhattan distances for each tile from its current position to its goal position, and subtract the number of tiles that are already in their correct row or column.
","def score_state(state):
    N = len(state)
    manhattan_distance_sum = 0
    correct_row_col_count = 0

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value == 0:
                continue
            target_i, target_j = divmod(value - 1, N)
            manhattan_distance_sum += abs(i - target_i) + abs(j - target_j)
            if (i == target_i or j == target_j):
                correct_row_col_count += 1

    return manhattan_distance_sum
",2.20381,SlidingPuzzle,True,False
pop_19_op_m1_n0_251024_151104,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_19_op_m1_n0_251024_151104.json,m1,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, with penalties for tiles that are out of their correct row or column sequence using a linear decay factor based on their distance from the puzzle's center.
","def score_state(state):
    N = len(state)
    score = 0
    center_i, center_j = (N - 1) / 2.0, (N - 1) / 2.0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Calculate distance from the center
                center_distance = max(abs(i - center_i), abs(j - center_j))
                
                # Apply linear decay factor based on center distance
                weight_factor = 1 - (center_distance / (N * 2.0))
                
                # Row sequence penalty with linear weighting
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    if (prev_value - 1) // N == i and value != prev_value + 1:
                        score += weight_factor * abs(j - target_j)
                
                # Column sequence penalty with linear weighting
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if (above_value - 1) % N == j and value != above_value + N:
                        score += weight_factor * abs(i - target_i)
    
    return score
",0.47464,SlidingPuzzle,True,False
pop_5_op_m1_n12_251023_165941,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_5_op_m1_n12_251023_165941.json,m1,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, with an additional penalty for tiles that are not in their correct row or column, adjusted by a distance-based decay factor centered around the puzzle's middle.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                row_penalty = int(i != target_i)
                col_penalty = int(j != target_j)
                decay_factor = (min(abs(i - N // 2), abs(j - N // 2)) + 1) / (N // 2 + 1.5)
                score += (row_penalty + col_penalty) * (1 - decay_factor)
    
    return score
",2.37694,SlidingPuzzle,True,False
pop_6_op_m1_n1_251005_060356,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_6_op_m1_n1_251005_060356.json,m1,"Use an enhanced Manhattan distance heuristic that penalizes tiles based on their row and column misalignment, weighted by their tile number to emphasize the impact of larger misplaced tiles.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i = (value - 1) // N
                target_j = (value - 1) % N
                row_misalignment = abs(i - target_i)
                col_misalignment = abs(j - target_j)
                score += value * (row_misalignment + col_misalignment)
    return score
",2.60717,SlidingPuzzle,True,False
pop_17_op_e1_n14_251006_012645,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_17_op_e1_n14_251006_012645.json,e1,"This heuristic calculates the sum of Manhattan distances for each tile, incorporates penalties based on tiles that are out of their correct row or column using unique polynomial adjustments, and adds a penalty for obstructed paths using a non-linear decay factor.
","def score_state(state):
    N = len(state)
    score = 0
    total_distance = 0
    row_positions = [set() for _ in range(N)]
    col_positions = [set() for _ in range(N)]

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                distance = abs(i - target_i) + abs(j - target_j)
                total_distance += distance
                score += distance ** 2 / 2
                row_positions[target_i].add((value, j))
                col_positions[target_j].add((value, i))

    def count_misplaced_neighbors(positions):
        sorted_positions = sorted(positions, key=lambda x: x[0])
        misplaced = sum(1 for k in range(1, len(sorted_positions)) if sorted_positions[k][1] < sorted_positions[k - 1][1])
        return misplaced

    for positions in row_positions:
        score += count_misplaced_neighbors(positions) ** 1.5

    for positions in col_positions:
        score += count_misplaced_neighbors(positions) ** 1.25

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                obstructed_x = sum(1 for x in range(min(i, target_i) + 1, max(i, target_i)) if state[x][j] != 0)
                obstructed_y = sum(1 for y in range(min(j, target_j) + 1, max(j, target_j)) if state[i][y] != 0)
                score += (obstructed_x ** 1.5 + obstructed_y ** 1.25) / N

    score += total_distance / (N * 3)

    return score
",2.5337,SlidingPuzzle,True,False
pop_17_op_m1_n18_251006_022111,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_17_op_m1_n18_251006_022111.json,m1,"This heuristic calculates the sum of Manhattan distances for each tile, adds penalties based on the number of misplaced tiles relative to their correct row or column, and incorporates a conflict count for linear inversions with distinct multipliers.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_row_count = [0] * N
    misplaced_col_count = [0] * N

    for i in range(N):
        row_tiles = set()
        col_tiles = set()
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                score += abs(i - target_i) + abs(j - target_j)
                row_tiles.add((value, j))
                col_tiles.add((value, i))
                if i != target_i:
                    misplaced_row_count[i] += 1
                if j != target_j:
                    misplaced_col_count[j] += 1

    def count_inversions(positions):
        sorted_positions = sorted(positions, key=lambda x: x[0])
        inversions = sum(1 for k in range(len(sorted_positions) - 1) if sorted_positions[k][1] > sorted_positions[k + 1][1])
        return inversions

    score += sum(misplaced_row_count) * 2
    score += sum(misplaced_col_count) * 3

    for tiles in row_tiles:
        score += count_inversions(tiles) * 4

    for tiles in col_tiles:
        score += count_inversions(tiles) * 5

    return score
",2.5337,SlidingPuzzle,True,False
pop_0_op_e2_n19_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n19_251004_192837.json,e2,"Calculate the sum of Euclidean distances for each tile from its current position to its target position in the goal state, and divide by twice the number of tiles minus two to normalize the score between 0 and 1.}
","def score_state(state):
    N = len(state)
    target_positions = {(i + 1): (i // N, i % N) for i in range(1, N * N)}
    euclidean_distance_sum = 0

    for i in range(N):
        for j in range(N):
            tile = state[i][j]
            if tile != 0:
                target_i, target_j = target_positions[tile]
                euclidean_distance_sum += ((i - target_i) ** 2 + (j - target_j) ** 2) ** 0.5

    normalization_factor = 2 * N * N - 2
    return euclidean_distance_sum
",2.5337,SlidingPuzzle,True,False
pop_17_op_e1_n2_251006_012645,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_17_op_e1_n2_251006_012645.json,e1,"This heuristic calculates the sum of Manhattan distances for each tile, adds penalties based on tiles that are out of their correct row or column, incorporates a penalty for misplaced tiles being blocked by other tiles, and assigns additional penalties for tiles that disrupt the sequence in both rows and columns using a unique non-linear conflict count.
","def score_state(state):
    N = len(state)
    score = 0
    total_distance = 0
    row_positions = [set() for _ in range(N)]
    col_positions = [set() for _ in range(N)]

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                distance = abs(i - target_i) + abs(j - target_j)
                total_distance += distance
                score += distance
                row_positions[target_i].add((value, j))
                col_positions[target_j].add((value, i))

    def count_non_linear_conflicts(positions):
        sorted_positions = sorted(positions, key=lambda x: x[0])
        conflicts = 0
        for k in range(1, len(sorted_positions)):
            if sorted_positions[k][1] < sorted_positions[k - 1][1]:
                conflicts += 1 + abs(sorted_positions[k][1] - sorted_positions[k - 1][1])
        return conflicts

    def count_blocked_tiles(state, i, j):
        blocked = 0
        target_i, target_j = divmod(value - 1, N)
        for x in range(min(i, target_i) + 1, max(i, target_i)):
            if state[x][j] != 0:
                blocked += 1
        for y in range(min(j, target_j) + 1, max(j, target_j)):
            if state[i][y] != 0:
                blocked += 1
        return blocked

    for positions in row_positions:
        score += count_non_linear_conflicts(positions) * 3
        score += sum(count_blocked_tiles(state, i, j) for value, j in positions)

    for positions in col_positions:
        score += count_non_linear_conflicts(positions) * 2
        score += sum(count_blocked_tiles(state, i, j) for value, i in positions)

    return score
",2.5337,SlidingPuzzle,True,False
pop_13_op_e1_n7_251008_220023,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_13_op_e1_n7_251008_220023.json,e1,"This heuristic calculates the sum of Manhattan distances for each misplaced tile, incorporates penalties based on the number of tiles that are in reverse order compared to their goal positions within rows and columns, and adjusts by considering the distance to the nearest misplaced neighbor with an adaptive weight factor.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))

    for (i, j) in misplaced_tiles:
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        min_penalty = float('inf')

        # Check neighbors for penalty adjustment with adaptive weight
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_value = state[ni][nj]
                penalty = abs(ni - goal_i) + abs(nj - goal_j)
                min_penalty = min(min_penalty, penalty)

        score += min_penalty

    # Additional penalties for reverse order tiles in the same row and column
    for i in range(N):
        row_tiles = [(state[i][j], j) for j in range(N) if state[i][j] != 0]
        row_tiles.sort(key=lambda x: divmod(x[0] - 1, N)[1])
        for k in range(len(row_tiles) - 1):
            if row_tiles[k][0] % N > row_tiles[k + 1][0] % N:
                score += 2

    for j in range(N):
        col_tiles = [(state[i][j], i) for i in range(N) if state[i][j] != 0]
        col_tiles.sort(key=lambda x: divmod(x[0] - 1, N)[0])
        for k in range(len(col_tiles) - 1):
            if (col_tiles[k][0] - 1) // N > (col_tiles[k + 1][0] - 1) // N:
                score += 2

    return score
",1.73919,SlidingPuzzle,True,False
pop_14_op_e1_n3_251005_200841,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_14_op_e1_n3_251005_200841.json,e1,"This heuristic calculates the sum of Manhattan distances for each tile, adds penalties based on the number of tiles that are out of their correct row or column, and incorporates a penalty for tiles being isolated from their target position by counting the number of empty spaces between the current and target positions in both rows and columns.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                distance = abs(i - target_i) + abs(j - target_j)
                score += distance
                
                # Calculate isolation penalty
                row_isolation = sum(1 for x in range(min(j, target_j) + 1, max(j, target_j)) if state[i][x] == 0)
                col_isolation = sum(1 for y in range(min(i, target_i) + 1, max(i, target_i)) if state[y][j] == 0)
                
                score += row_isolation + col_isolation
    
    return score
",2.37694,SlidingPuzzle,True,False
pop_9_op_m2_n5_251023_234634,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_9_op_m2_n5_251023_234634.json,m2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, with increased penalties for tiles that are out of sequence row-wise or column-wise, using different weights compared to the original.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Row sequence penalty with different weight
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    if (prev_value - 1) // N == i and value != prev_value + 1:
                        score += 0.75 * abs(j - target_j)
                
                # Column sequence penalty with different weight
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if (above_value - 1) % N == j and value != above_value + N:
                        score += 0.75 * abs(i - target_i)
    
    return score
",0.46745,SlidingPuzzle,True,False
pop_16_op_e2_n8_251024_100419,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_16_op_e2_n8_251024_100419.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by penalties for tiles that disrupt the linear sequence within their respective rows or columns using a sigmoid decay factor based on the distance from the puzzle's edges.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        row_penalty = 0
        col_penalty = 0
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Calculate edge distance
                edge_distance = min(min(i, j), min(N-1-i, N-1-j))
                
                # Apply sigmoid decay factor based on edge distance
                weight_factor = 1 / (1 + 2.71828 ** (-edge_distance))
                
                # Calculate row penalty with sigmoid weighting
                if j > 0 and state[i][j] != 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    if (prev_value - 1) // N == i and value != prev_value + 1:
                        row_penalty += weight_factor * abs(j - target_j)
                
                # Calculate column penalty with sigmoid weighting
                if i > 0 and state[i][j] != 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if (above_value - 1) % N == j and value != above_value + N:
                        col_penalty += weight_factor * abs(i - target_i)
        
        score += row_penalty
        score += col_penalty
    
    return score
",0.47754,SlidingPuzzle,True,False
