heuristic_id,raw_app_type,objective,prediction,confidence,parse_ok,parse_error
pop_5_op_e1_n3_251008_041943,puzzle_astar,2.0246,1.9042,0.85,True,
pop_5_op_e1_n4_251008_041943,puzzle_astar,2.5337,1.94189,0.85,True,
pop_5_op_e1_n5_251008_041943,puzzle_astar,2.20381,1.25,0.8,True,
pop_5_op_e1_n6_251008_041943,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_e1_n7_251008_041943,puzzle_astar,2.5337,1.9,0.8,True,
pop_5_op_e1_n8_251008_041943,puzzle_astar,2.0797,1.385,0.9,True,
pop_5_op_e1_n9_251008_041943,puzzle_astar,2.5337,1.9042,0.85,True,
pop_5_op_e2_n0_251008_044644,puzzle_astar,2.5337,1.9042,0.85,True,
pop_5_op_e2_n10_251008_044644,puzzle_astar,2.38235,1.94189,0.8,True,
pop_5_op_e2_n11_251008_044644,puzzle_astar,2.5337,1.6419,0.9,True,
pop_5_op_e2_n12_251008_044644,puzzle_astar,2.5337,1.9237,0.85,True,
pop_5_op_e2_n13_251008_044644,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_e2_n14_251008_044644,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_e2_n15_251008_044644,puzzle_astar,2.5337,1.9042,0.85,True,
pop_5_op_e2_n16_251008_044644,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_e2_n17_251008_044644,puzzle_astar,2.37694,1.2,0.8,True,
pop_5_op_e2_n18_251008_044644,puzzle_astar,2.01919,1.2,0.8,True,
pop_5_op_e2_n19_251008_044644,puzzle_astar,2.5337,1.9092,0.85,True,
pop_5_op_e2_n1_251008_044644,puzzle_astar,2.19848,1.25,0.8,True,
pop_5_op_e2_n2_251008_044644,puzzle_astar,2.19233,2.8405,0.9,True,
pop_5_op_e2_n3_251008_044644,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_e2_n4_251008_044644,puzzle_astar,1.73919,1.0,,True,Used float fallback (no JSON).
pop_5_op_e2_n5_251008_044644,puzzle_astar,1.7928,1.25,0.8,True,
pop_5_op_e2_n6_251008_044644,puzzle_astar,2.5337,1.9042,0.85,True,
pop_5_op_e2_n7_251008_044644,puzzle_astar,2.5337,1.2345,0.9,True,
pop_5_op_e2_n8_251008_044644,puzzle_astar,1.18465,1.2,0.8,True,
pop_5_op_e2_n9_251008_044644,puzzle_astar,2.03547,2.8,0.7,True,
pop_5_op_m1_n0_251008_051436,puzzle_astar,2.01919,0.90374,0.8,True,
pop_5_op_m1_n10_251008_051436,puzzle_astar,2.37694,1.8,0.95,True,
pop_5_op_m1_n11_251008_051436,puzzle_astar,0.92475,2.276445,0.9,True,
pop_5_op_m1_n12_251008_051436,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_m1_n13_251008_051436,puzzle_astar,1.73919,1.38,0.95,True,
pop_5_op_m1_n14_251008_051436,puzzle_astar,2.5337,1.9237,0.85,True,
pop_5_op_m1_n15_251008_051436,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_m1_n16_251008_051436,puzzle_astar,2.5337,2.63718,0.9,True,
pop_5_op_m1_n17_251008_051436,puzzle_astar,2.2068,0.90374,0.9,True,
pop_5_op_m1_n18_251008_051436,puzzle_astar,2.5337,1.9,0.8,True,
pop_5_op_m1_n19_251008_051436,puzzle_astar,2.5337,1.4,0.8,True,
pop_5_op_m1_n1_251008_051436,puzzle_astar,2.5337,1.684585,0.85,True,
pop_5_op_m1_n2_251008_051436,puzzle_astar,1.49128,1.9042,0.85,True,
pop_5_op_m1_n3_251008_051436,puzzle_astar,1.15273,1.0,,True,Used float fallback (no JSON).
pop_5_op_m1_n4_251008_051436,puzzle_astar,2.20381,1.0,,True,Used float fallback (no JSON).
pop_5_op_m1_n5_251008_051436,puzzle_astar,2.5337,1.5,0.8,True,
pop_5_op_m1_n6_251008_051436,puzzle_astar,1.93983,1.85,0.9,True,
pop_5_op_m1_n7_251008_051436,puzzle_astar,2.5337,0.9,0.8,True,
pop_5_op_m1_n8_251008_051436,puzzle_astar,2.5337,1.925,0.85,True,
pop_5_op_m1_n9_251008_051436,puzzle_astar,2.36057,2.0,0.7,True,
pop_5_op_m2_n0_251008_054321,puzzle_astar,1.78586,1.9237,0.85,True,
pop_5_op_m2_n10_251008_054321,puzzle_astar,1.61556,1.4037,0.85,True,
pop_5_op_m2_n11_251008_054321,puzzle_astar,1.92294,1.0,,True,Used float fallback (no JSON).
pop_5_op_m2_n12_251008_054321,puzzle_astar,1.75349,1.25,0.8,True,
pop_5_op_m2_n13_251008_054321,puzzle_astar,2.5337,1.9,0.8,True,
pop_5_op_m2_n14_251008_054321,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_5_op_m2_n15_251008_054321,puzzle_astar,1.74218,1.9042,0.85,True,
pop_5_op_m2_n16_251008_054321,puzzle_astar,2.5337,1.647135,0.9,True,
pop_5_op_m2_n17_251008_054321,puzzle_astar,1.15273,1.0,,True,Used float fallback (no JSON).
pop_5_op_m2_n18_251008_054321,puzzle_astar,2.38235,0.925,0.7,True,
pop_5_op_m2_n19_251008_054321,puzzle_astar,2.10756,1.0,,True,Used float fallback (no JSON).
pop_5_op_m2_n1_251008_054321,puzzle_astar,1.65296,1.026,0.7,True,
pop_5_op_m2_n2_251008_054321,puzzle_astar,2.5337,0.9,0.95,True,
pop_5_op_m2_n3_251008_054321,puzzle_astar,1.2181,1.0,,True,Used float fallback (no JSON).
pop_5_op_m2_n4_251008_054321,puzzle_astar,1.40508,1.9237,0.85,True,
pop_5_op_m2_n5_251008_054321,puzzle_astar,2.01919,1.9042,0.75,True,
pop_5_op_m2_n6_251008_054321,puzzle_astar,2.20381,2.0,0.9,True,
pop_5_op_m2_n7_251008_054321,puzzle_astar,2.5337,1.5,0.9,True,
pop_5_op_m2_n8_251008_054321,puzzle_astar,1.61556,1.35008,0.9,True,
pop_5_op_m2_n9_251008_054321,puzzle_astar,2.5337,2.060252,0.8,True,
pop_6_op_e1_n0_251008_061122,puzzle_astar,2.5337,1.485,0.8,True,
pop_6_op_e1_n10_251008_061122,puzzle_astar,2.5337,1.2,0.8,True,
pop_6_op_e1_n11_251008_061122,puzzle_astar,2.5337,0.8541,0.9,True,
pop_6_op_e1_n12_251008_061122,puzzle_astar,1.73919,1.9042,0.85,True,
pop_6_op_e1_n13_251008_061122,puzzle_astar,2.5337,1.2,0.8,True,
pop_6_op_e1_n14_251008_061122,puzzle_astar,2.5337,2.5,0.8,True,
pop_6_op_e1_n15_251008_061122,puzzle_astar,2.32037,1.94189,0.85,True,
pop_6_op_e1_n16_251008_061122,puzzle_astar,1.55783,1.0,,True,Used float fallback (no JSON).
pop_6_op_e1_n17_251008_061122,puzzle_astar,2.5337,1.7874,0.75,True,
pop_6_op_e1_n18_251008_061122,puzzle_astar,2.37694,1.25,0.8,True,
pop_6_op_e1_n19_251008_061122,puzzle_astar,2.5337,1.685085,0.9,True,
pop_6_op_e1_n1_251008_061122,puzzle_astar,2.5337,0.90374,0.8,True,
pop_6_op_e1_n2_251008_061122,puzzle_astar,1.15273,1.0,,True,Used float fallback (no JSON).
pop_6_op_e1_n3_251008_061122,puzzle_astar,2.02759,1.0,,True,Used float fallback (no JSON).
pop_6_op_e1_n4_251008_061122,puzzle_astar,2.5337,2.276485,0.9,True,
pop_6_op_e1_n5_251008_061122,puzzle_astar,1.73919,0.95,0.8,True,
pop_6_op_e1_n6_251008_061122,puzzle_astar,0.83429,1.0,,True,Used float fallback (no JSON).
pop_6_op_e1_n7_251008_061122,puzzle_astar,2.31148,1.9042,0.85,True,
pop_6_op_e1_n8_251008_061122,puzzle_astar,2.01919,1.25,0.8,True,
pop_6_op_e1_n9_251008_061122,puzzle_astar,2.37694,1.9,0.8,True,
pop_6_op_e2_n0_251008_063903,puzzle_astar,2.5337,1.925,0.85,True,
pop_6_op_e2_n10_251008_063903,puzzle_astar,2.5337,1.9042,0.85,True,
pop_6_op_e2_n11_251008_063903,puzzle_astar,2.5337,1.9242,0.85,True,
pop_6_op_e2_n12_251008_063903,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_6_op_e2_n13_251008_063903,puzzle_astar,2.5337,1.9,0.8,True,
pop_6_op_e2_n14_251008_063903,puzzle_astar,2.5337,1.8542,0.9,True,
pop_6_op_e2_n15_251008_063903,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_6_op_e2_n16_251008_063903,puzzle_astar,2.5337,1.9,0.8,True,
pop_6_op_e2_n17_251008_063903,puzzle_astar,2.5337,1.9237,0.85,True,
pop_6_op_e2_n18_251008_063903,puzzle_astar,2.5337,0.90374,0.8,True,
pop_6_op_e2_n19_251008_063903,puzzle_astar,2.5337,1.9,0.8,True,
pop_6_op_e2_n1_251008_063903,puzzle_astar,1.61556,1.25,0.9,True,
pop_6_op_e2_n2_251008_063903,puzzle_astar,2.27592,0.9,0.7,True,
pop_6_op_e2_n3_251008_063903,puzzle_astar,2.5337,1.2,0.8,True,
pop_6_op_e2_n4_251008_063903,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_6_op_e2_n5_251008_063903,puzzle_astar,2.01919,1.65,0.8,True,
pop_6_op_e2_n6_251008_063903,puzzle_astar,2.2898,1.0,,True,Used float fallback (no JSON).
pop_6_op_e2_n7_251008_063903,puzzle_astar,2.26703,1.9,0.8,True,
pop_6_op_e2_n8_251008_063903,puzzle_astar,2.5337,1.9,0.8,True,
pop_6_op_e2_n9_251008_063903,puzzle_astar,1.41937,1.9,0.8,True,
pop_6_op_m1_n0_251008_070651,puzzle_astar,1.8476,1.0,,True,Used float fallback (no JSON).
pop_6_op_m1_n10_251008_070651,puzzle_astar,2.5337,1.2,0.8,True,
pop_6_op_m1_n11_251008_070651,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_6_op_m1_n12_251008_070651,puzzle_astar,1.0136,1.0,,True,Used float fallback (no JSON).
pop_6_op_m1_n13_251008_070651,puzzle_astar,2.38235,1.25,0.8,True,
pop_6_op_m1_n14_251008_070651,puzzle_astar,2.01919,1.02,0.85,True,
pop_6_op_m1_n15_251008_070651,puzzle_astar,1.74981,1.25,0.8,True,
pop_6_op_m1_n16_251008_070651,puzzle_astar,2.37694,1.05,0.8,True,
pop_6_op_m1_n17_251008_070651,puzzle_astar,2.5337,1.25,0.8,True,
pop_6_op_m1_n18_251008_070651,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_6_op_m1_n19_251008_070651,puzzle_astar,1.73919,1.25,0.9,True,
pop_6_op_m1_n1_251008_070651,puzzle_astar,2.20381,1.25,0.8,True,
pop_6_op_m1_n2_251008_070651,puzzle_astar,2.01919,1.9042,0.85,True,
pop_6_op_m1_n3_251008_070651,puzzle_astar,0.76871,0.903875,0.8,True,
pop_6_op_m1_n4_251008_070651,puzzle_astar,2.5337,0.90374,0.85,True,
pop_6_op_m1_n5_251008_070651,puzzle_astar,2.28037,1.9042,0.85,True,
pop_6_op_m1_n6_251008_070651,puzzle_astar,2.20381,1.25,0.8,True,
pop_6_op_m1_n7_251008_070651,puzzle_astar,2.5337,1.238295,0.8,True,
pop_6_op_m1_n8_251008_070651,puzzle_astar,2.5337,0.90374,0.85,True,
pop_6_op_m1_n9_251008_070651,puzzle_astar,2.5337,1.9,0.8,True,
pop_6_op_m2_n0_251008_073409,puzzle_astar,1.60991,1.25,0.8,True,
pop_6_op_m2_n10_251008_073409,puzzle_astar,2.5337,1.640185,0.7,True,
pop_6_op_m2_n11_251008_073409,puzzle_astar,1.74981,1.25,0.8,True,
pop_6_op_m2_n12_251008_073409,puzzle_astar,2.0246,1.0,,True,Used float fallback (no JSON).
pop_6_op_m2_n13_251008_073409,puzzle_astar,1.74981,1.25,0.9,True,
pop_6_op_m2_n14_251008_073409,puzzle_astar,1.75349,1.9042,0.85,True,
pop_6_op_m2_n15_251008_073409,puzzle_astar,0.83429,1.8465,0.9,True,
pop_6_op_m2_n16_251008_073409,puzzle_astar,0.96059,1.0,,True,Used float fallback (no JSON).
pop_6_op_m2_n17_251008_073409,puzzle_astar,2.5337,1.2,0.8,True,
pop_6_op_m2_n18_251008_073409,puzzle_astar,1.74981,1.9042,0.85,True,
pop_6_op_m2_n19_251008_073409,puzzle_astar,2.01919,1.2,0.8,True,
pop_6_op_m2_n1_251008_073409,puzzle_astar,1.75349,1.9042,0.85,True,
pop_6_op_m2_n2_251008_073409,puzzle_astar,2.01919,1.9237,0.85,True,
pop_6_op_m2_n3_251008_073409,puzzle_astar,1.74981,1.9042,0.85,True,
pop_6_op_m2_n4_251008_073409,puzzle_astar,2.5337,1.9237,0.85,True,
pop_6_op_m2_n5_251008_073409,puzzle_astar,1.15273,1.7,0.8,True,
pop_6_op_m2_n6_251008_073409,puzzle_astar,2.5337,1.9042,0.85,True,
pop_6_op_m2_n7_251008_073409,puzzle_astar,1.43496,1.25,0.9,True,
pop_6_op_m2_n8_251008_073409,puzzle_astar,1.87091,1.0,,True,Used float fallback (no JSON).
pop_6_op_m2_n9_251008_073409,puzzle_astar,2.01919,1.9237,0.85,True,
pop_7_op_e1_n0_251008_080228,puzzle_astar,0.97342,1.2345,0.9,True,
pop_7_op_e1_n10_251008_080228,puzzle_astar,2.29815,0.95008,0.9,True,
pop_7_op_e1_n11_251008_080228,puzzle_astar,2.5337,1.25,0.8,True,
pop_7_op_e1_n12_251008_080228,puzzle_astar,2.5337,2.50448,0.7,True,
pop_7_op_e1_n13_251008_080228,puzzle_astar,2.20381,1.9042,0.85,True,
pop_7_op_e1_n14_251008_080228,puzzle_astar,2.5337,1.9042,0.75,True,
pop_7_op_e1_n15_251008_080228,puzzle_astar,1.53551,1.25,0.8,True,
pop_7_op_e1_n16_251008_080228,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_7_op_e1_n17_251008_080228,puzzle_astar,2.5337,1.25,0.8,True,
pop_7_op_e1_n18_251008_080228,puzzle_astar,1.29042,1.2938,0.85,True,
pop_7_op_e1_n19_251008_080228,puzzle_astar,2.5337,1.9,0.8,True,
pop_7_op_e1_n1_251008_080228,puzzle_astar,2.5337,1.9042,0.85,True,
pop_7_op_e1_n2_251008_080228,puzzle_astar,2.5337,1.9,0.8,True,
pop_7_op_e1_n3_251008_080228,puzzle_astar,2.27592,1.25,0.8,True,
pop_7_op_e1_n4_251008_080228,puzzle_astar,2.13791,1.0,,True,Used float fallback (no JSON).
pop_7_op_e1_n5_251008_080228,puzzle_astar,1.86634,1.9237,0.85,True,
pop_7_op_e1_n6_251008_080228,puzzle_astar,2.37694,0.90374,0.75,True,
pop_7_op_e1_n7_251008_080228,puzzle_astar,2.5337,1.2345,0.9,True,
pop_7_op_e1_n8_251008_080228,puzzle_astar,2.5337,2.5,0.8,True,
pop_7_op_e1_n9_251008_080228,puzzle_astar,2.37694,2.15,0.8,True,
pop_7_op_e2_n0_251008_083110,puzzle_astar,2.5337,1.9042,0.85,True,
pop_7_op_e2_n10_251008_083110,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_7_op_e2_n11_251008_083110,puzzle_astar,2.11164,1.9242,0.85,True,
pop_7_op_e2_n12_251008_083110,puzzle_astar,2.37694,1.0,,True,Used float fallback (no JSON).
pop_7_op_e2_n13_251008_083110,puzzle_astar,1.74981,1.2,0.8,True,
pop_7_op_e2_n14_251008_083110,puzzle_astar,0.91527,0.95814,0.7,True,
pop_7_op_e2_n15_251008_083110,puzzle_astar,2.5337,1.238295,0.7,True,
pop_7_op_e2_n16_251008_083110,puzzle_astar,2.01919,1.0,,True,Used float fallback (no JSON).
pop_7_op_e2_n17_251008_083110,puzzle_astar,1.93442,1.25,0.8,True,
pop_7_op_e2_n18_251008_083110,puzzle_astar,2.28037,1.9237,0.85,True,
pop_7_op_e2_n19_251008_083110,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_7_op_e2_n1_251008_083110,puzzle_astar,1.74981,1.2937,0.85,True,
pop_7_op_e2_n2_251008_083110,puzzle_astar,1.15718,1.2,0.8,True,
pop_7_op_e2_n3_251008_083110,puzzle_astar,2.27148,1.9042,0.85,True,
pop_7_op_e2_n4_251008_083110,puzzle_astar,2.5337,1.25,0.8,True,
pop_7_op_e2_n5_251008_083110,puzzle_astar,2.5337,1.9,0.8,True,
pop_7_op_e2_n6_251008_083110,puzzle_astar,2.20381,1.2,0.8,True,
pop_7_op_e2_n7_251008_083110,puzzle_astar,1.33068,0.6,0.75,True,
pop_7_op_e2_n8_251008_083110,puzzle_astar,2.5337,1.9042,0.75,True,
pop_7_op_e2_n9_251008_083110,puzzle_astar,2.5337,1.85,0.8,True,
pop_7_op_m1_n0_251008_085951,puzzle_astar,1.30441,1.25,0.8,True,
pop_7_op_m1_n10_251008_085951,puzzle_astar,1.89156,1.925,0.85,True,
pop_7_op_m1_n11_251008_085951,puzzle_astar,2.31592,0.616,0.8,True,
pop_7_op_m1_n12_251008_085951,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_7_op_m1_n13_251008_085951,puzzle_astar,1.82311,1.0,,True,Used float fallback (no JSON).
pop_7_op_m1_n14_251008_085951,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_7_op_m1_n15_251008_085951,puzzle_astar,2.5337,1.9237,0.85,True,
pop_7_op_m1_n16_251008_085951,puzzle_astar,2.5337,1.925,0.75,True,
pop_7_op_m1_n17_251008_085951,puzzle_astar,2.5337,1.2,0.8,True,
pop_7_op_m1_n18_251008_085951,puzzle_astar,0.76871,1.29435,0.85,True,
pop_7_op_m1_n19_251008_085951,puzzle_astar,2.5337,1.684635,0.9,True,
pop_7_op_m1_n1_251008_085951,puzzle_astar,2.5337,1.9237,0.85,True,
pop_7_op_m1_n2_251008_085951,puzzle_astar,2.26431,1.2383,0.75,True,
pop_7_op_m1_n3_251008_085951,puzzle_astar,2.5337,1.2,0.8,True,
pop_7_op_m1_n4_251008_085951,puzzle_astar,2.5337,1.9,0.7,True,
pop_7_op_m1_n5_251008_085951,puzzle_astar,2.27148,1.0,,True,Used float fallback (no JSON).
pop_7_op_m1_n6_251008_085951,puzzle_astar,2.2937,1.9,0.8,True,
pop_7_op_m1_n7_251008_085951,puzzle_astar,1.92294,1.9042,0.85,True,
pop_7_op_m1_n8_251008_085951,puzzle_astar,2.5337,1.9042,0.85,True,
pop_7_op_m1_n9_251008_085951,puzzle_astar,1.93442,1.2,0.8,True,
pop_7_op_m2_n0_251008_092925,puzzle_astar,2.01919,1.9,0.8,True,
pop_7_op_m2_n10_251008_092925,puzzle_astar,2.5337,1.9,0.8,True,
pop_7_op_m2_n11_251008_092925,puzzle_astar,2.06909,1.9092,0.85,True,
pop_7_op_m2_n12_251008_092925,puzzle_astar,1.74981,1.234,0.9,True,
pop_7_op_m2_n13_251008_092925,puzzle_astar,1.09266,1.25,0.8,True,
pop_7_op_m2_n14_251008_092925,puzzle_astar,2.03919,1.9,0.8,True,
pop_7_op_m2_n15_251008_092925,puzzle_astar,1.43496,1.25,0.9,True,
pop_7_op_m2_n16_251008_092925,puzzle_astar,0.91935,1.2,0.8,True,
pop_7_op_m2_n17_251008_092925,puzzle_astar,1.18465,2.8,0.8,True,
pop_7_op_m2_n18_251008_092925,puzzle_astar,1.40508,1.684635,0.75,True,
pop_7_op_m2_n19_251008_092925,puzzle_astar,2.37694,1.25,0.8,True,
pop_7_op_m2_n1_251008_092925,puzzle_astar,2.1325,1.9236,0.85,True,
pop_7_op_m2_n2_251008_092925,puzzle_astar,2.2888,1.9,0.8,True,
pop_7_op_m2_n3_251008_092925,puzzle_astar,2.5337,2.50448,0.7,True,
pop_7_op_m2_n4_251008_092925,puzzle_astar,0.76871,1.2,0.8,True,
pop_7_op_m2_n5_251008_092925,puzzle_astar,1.2181,1.28435,0.9,True,
pop_7_op_m2_n6_251008_092925,puzzle_astar,1.61556,1.25,0.9,True,
pop_7_op_m2_n7_251008_092925,puzzle_astar,2.37694,1.2892,0.85,True,
pop_7_op_m2_n8_251008_092925,puzzle_astar,0.91935,1.0,,True,Used float fallback (no JSON).
pop_7_op_m2_n9_251008_092925,puzzle_astar,0.96059,1.2,0.8,True,
pop_8_op_e1_n0_251008_095853,puzzle_astar,2.5337,1.9,0.8,True,
pop_8_op_e1_n10_251008_095853,puzzle_astar,0.83429,1.29435,0.75,True,
pop_8_op_e1_n11_251008_095853,puzzle_astar,2.5337,1.925,0.85,True,
pop_8_op_e1_n12_251008_095853,puzzle_astar,2.32037,1.25,0.8,True,
pop_8_op_e1_n13_251008_095853,puzzle_astar,1.51096,1.0,,True,Used float fallback (no JSON).
pop_8_op_e1_n14_251008_095853,puzzle_astar,2.37694,1.2,0.8,True,
pop_8_op_e1_n15_251008_095853,puzzle_astar,2.5337,1.25,0.8,True,
pop_8_op_e1_n16_251008_095853,puzzle_astar,1.93442,1.25,0.8,True,
pop_8_op_e1_n17_251008_095853,puzzle_astar,2.5337,1.94189,0.9,True,
pop_8_op_e1_n18_251008_095853,puzzle_astar,2.5337,1.9042,0.85,True,
pop_8_op_e1_n19_251008_095853,puzzle_astar,2.5337,0.90374,0.85,True,
pop_8_op_e1_n1_251008_095853,puzzle_astar,1.0242,1.9243,0.85,True,
pop_8_op_e1_n2_251008_095853,puzzle_astar,2.5337,1.925,0.85,True,
pop_8_op_e1_n3_251008_095853,puzzle_astar,1.54474,1.25,0.8,True,
pop_8_op_e1_n4_251008_095853,puzzle_astar,2.5337,1.25,0.8,True,
pop_8_op_e1_n5_251008_095853,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_e1_n6_251008_095853,puzzle_astar,1.93442,1.4092,0.85,True,
pop_8_op_e1_n7_251008_095853,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_e1_n8_251008_095853,puzzle_astar,2.40013,1.2,0.8,True,
pop_8_op_e1_n9_251008_095853,puzzle_astar,2.5337,1.35008,0.9,True,
pop_8_op_e2_n0_251008_102531,puzzle_astar,2.5337,1.25,0.8,True,
pop_8_op_e2_n10_251008_102531,puzzle_astar,2.39493,1.9042,0.85,True,
pop_8_op_e2_n11_251008_102531,puzzle_astar,2.29288,1.9,0.8,True,
pop_8_op_e2_n12_251008_102531,puzzle_astar,1.74981,1.25,0.9,True,
pop_8_op_e2_n13_251008_102531,puzzle_astar,2.01919,1.2937,0.85,True,
pop_8_op_e2_n14_251008_102531,puzzle_astar,2.5337,1.9,0.8,True,
pop_8_op_e2_n15_251008_102531,puzzle_astar,2.5337,1.5,0.8,True,
pop_8_op_e2_n16_251008_102531,puzzle_astar,2.10756,1.2,0.8,True,
pop_8_op_e2_n17_251008_102531,puzzle_astar,2.5337,1.9,0.8,True,
pop_8_op_e2_n18_251008_102531,puzzle_astar,2.34259,1.9,0.8,True,
pop_8_op_e2_n19_251008_102531,puzzle_astar,2.5337,0.90374,0.7,True,
pop_8_op_e2_n1_251008_102531,puzzle_astar,2.41815,2.50448,0.7,True,
pop_8_op_e2_n2_251008_102531,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n3_251008_102531,puzzle_astar,0.83874,1.2,0.8,True,
pop_8_op_e2_n4_251008_102531,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n5_251008_102531,puzzle_astar,2.5337,1.94189,0.75,True,
pop_8_op_e2_n6_251008_102531,puzzle_astar,1.90933,1.2,0.9,True,
pop_8_op_e2_n7_251008_102531,puzzle_astar,2.13742,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n8_251008_102531,puzzle_astar,2.5337,1.9,0.8,True,
pop_8_op_e2_n9_251008_102531,puzzle_astar,1.72566,1.7316,0.7,True,
pop_8_op_m1_n0_251008_105355,puzzle_astar,1.74981,1.25,0.8,True,
pop_8_op_m1_n10_251008_105355,puzzle_astar,2.37694,0.90374,0.8,True,
pop_8_op_m1_n11_251008_105355,puzzle_astar,2.30259,1.2345,0.9,True,
pop_8_op_m1_n12_251008_105355,puzzle_astar,0.97342,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n13_251008_105355,puzzle_astar,1.15273,1.706832,0.8,True,
pop_8_op_m1_n14_251008_105355,puzzle_astar,1.15273,2.839035,0.7,True,
pop_8_op_m1_n15_251008_105355,puzzle_astar,2.5337,1.238,0.8,True,
pop_8_op_m1_n16_251008_105355,puzzle_astar,2.5337,1.9042,0.75,True,
pop_8_op_m1_n17_251008_105355,puzzle_astar,2.28004,1.9237,0.85,True,
pop_8_op_m1_n18_251008_105355,puzzle_astar,2.02218,1.9242,0.75,True,
pop_8_op_m1_n19_251008_105355,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n2_251008_105355,puzzle_astar,2.32481,1.9237,0.85,True,
pop_8_op_m1_n3_251008_105355,puzzle_astar,1.2181,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n4_251008_105355,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n5_251008_105355,puzzle_astar,2.37694,2.28,0.95,True,
pop_8_op_m1_n6_251008_105355,puzzle_astar,0.91935,1.2345,0.9,True,
pop_8_op_m1_n7_251008_105355,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n8_251008_105355,puzzle_astar,2.5337,1.25,0.8,True,
pop_8_op_m1_n9_251008_105355,puzzle_astar,2.5337,0.9574,0.8,True,
pop_8_op_m2_n0_251008_112303,puzzle_astar,2.2888,1.684635,0.7,True,
pop_8_op_m2_n10_251008_112303,puzzle_astar,1.75349,1.5,0.8,True,
pop_8_op_m2_n11_251008_112303,puzzle_astar,0.83429,1.2,0.8,True,
pop_8_op_m2_n12_251008_112303,puzzle_astar,0.83429,1.25,0.9,True,
pop_8_op_m2_n13_251008_112303,puzzle_astar,1.2181,1.0,,True,Used float fallback (no JSON).
pop_8_op_m2_n14_251008_112303,puzzle_astar,0.91935,1.2,0.8,True,
pop_8_op_m2_n15_251008_112303,puzzle_astar,2.01919,1.2,0.8,True,
pop_8_op_m2_n16_251008_112303,puzzle_astar,1.30441,1.29435,0.85,True,
pop_8_op_m2_n17_251008_112303,puzzle_astar,1.15273,1.2,0.8,True,
pop_8_op_m2_n18_251008_112303,puzzle_astar,2.5337,0.90374,0.85,True,
pop_8_op_m2_n19_251008_112303,puzzle_astar,1.17781,2.5,0.7,True,
pop_8_op_m2_n1_251008_112303,puzzle_astar,1.89673,1.9229,0.85,True,
pop_8_op_m2_n2_251008_112303,puzzle_astar,1.5337,1.9237,0.85,True,
pop_8_op_m2_n3_251008_112303,puzzle_astar,0.96059,1.2,0.8,True,
pop_8_op_m2_n4_251008_112303,puzzle_astar,1.43273,1.2,0.8,True,
pop_8_op_m2_n5_251008_112303,puzzle_astar,2.27592,1.9,0.8,True,
pop_8_op_m2_n6_251008_112303,puzzle_astar,2.03919,1.9237,0.85,True,
pop_8_op_m2_n7_251008_112303,puzzle_astar,2.5337,1.0,,True,Used float fallback (no JSON).
pop_8_op_m2_n8_251008_112303,puzzle_astar,1.05806,1.29935,0.85,True,
pop_8_op_m2_n9_251008_112303,puzzle_astar,0.91228,1.2,0.8,True,
pop_9_op_e1_n0_251008_115314,puzzle_astar,2.37694,0.93674,0.8,True,
pop_9_op_e1_n10_251008_115314,puzzle_astar,1.0136,1.25,0.8,True,
pop_9_op_e1_n11_251008_115314,puzzle_astar,2.5337,1.9,0.8,True,
pop_9_op_e1_n12_251008_115314,puzzle_astar,2.5337,1.9042,0.85,True,
